,bookID,title,authors,average_rating,isbn,isbn13,language_code,num_pages,ratings_count,text_reviews_count,publication_date,publisher,Unnamed: 12,Unnamed: 13,Unnamed: 14
1359,4738,Souvenir of Canada 2,Douglas Coupland,3.83,1553650433,9781553650430,eng,144,332,9,5/10/2004,,,,
1360,4739,Souvenir of Canada,Douglas Coupland,3.85,1550549170,9781550549171,en-US,144,893,34,7/1/2002,,,,
1361,4742,The Illustrated Art of War,Sun Tzu/Samuel B. Griffith,3.97,019518999X,9780195189995,eng,272,91,11,10/15/2005,,,,
1363,4746,Master Index: An Illustrated Guide,Time-Life Books,3.56,809447967,9780809447961,eng,175,16,1,9/1/1993,,,,
1367,4777,Warfare in the Classical World: An Illustrated Encyclopedia of Weapons  Warriors  and Warfare in the Ancient Civilizations of Greece and Rome,John Warry/Phillip de ste. Croix,4.14,806127945,9780806127941,eng,224,383,19,10/15/1995,,,,
1368,4796,The Winter of Our Discontent,John Steinbeck/Susan Shillinglaw,3.99,143039482,9780143039488,eng,336,32091,1517,8/26/2008,,,,
1369,4799,Cannery Row,John Steinbeck,4.04,014200068X,9780142000687,eng,181,96408,3909,2/5/2002,Penguin Books,,,
1370,4801,The Grapes of Wrath and Other Writings 1936–1941: The Long Valley / The Grapes of Wrath / The Log from the Sea of Cortez / The Harvest Gypsies,John Steinbeck/Elaine Steinbeck/Robert DeMott,4.41,1883011159,9781883011154,eng,1088,884,25,9/1/1996,,,,
1371,4802,Tortilla Flat,John Steinbeck,3.83,141185112,9780141185118,en-GB,154,438,38,9/7/2000,,,,
1372,4803,The Log from the Sea of Cortez,John Steinbeck/Richard Astro,3.84,141186070,9780141186078,eng,288,3427,276,1/18/2001,,,,
1375,4808,Latitude and Longitude (Rookie Read-About Geography),Rebecca Aberg/Jeanne Clidas,3.53,516277650,9780516277653,eng,32,1,0,9/1/2003,,,,
1376,4812,The Quest for Longitude: The Proceedings of the Longitude Symposium  Harvard University  Cambridge  Massachusetts  November 4-6  1993,William Andrewes,4.5,964432900,9780964432901,eng,437,10,2,10/1/1996,,,,
1377,4813,1421: The Year China Discovered America,Gavin Menzies,3.6,006054094X,9780060540944,eng,650,11751,893,1/1/2004,,,,
1378,4817,Dr. Desirable,Kristi Gold,3.27,373764219,9780373764211,eng,192,20,1,1/25/2002,,,,
1380,4824,Before the Mayflower: A History of Black America,Lerone Bennett Jr.,4.44,874850916,9780874850918,eng,796,6,2,10/23/2003,,,,
1381,4829,Before The Mayflower A History of Black America,Lerone Bennett Jr.,4.44,140072144,9780140072143,en-US,70,26,1,5/1/1984,Penguin Books,,,
1382,4830,Shalimar the Clown,Salman Rushdie,3.88,679783482,9780679783480,eng,398,11418,743,10/10/2006,,,,
1384,4835,Haroun and the Sea of Stories (Khalifa Brothers  #1),Salman Rushdie/Paul Birkbeck,4.01,670886580,9780670886586,eng,224,22378,1613,8/27/1999,,,,
1385,4836,Fury,Salman Rushdie,3.29,99421860,9780099421863,eng,272,6711,354,9/5/2002,Vintage,,,
1389,4870,How To Enjoy Your Life And Your Job,Dale Carnegie/Dorothy Carnegie,3.96,671708260,9780671708269,eng,224,1907,121,1/2/1990,Pocket Books,,,
1390,4873,The Leader In You: How to Win Friends  Influence People and Succeed in a Changing World,Dale Carnegie/Stuart R. Levine/Michael A. Crom,4.08,671519980,9780671519988,eng,256,3713,103,5/1/1995,Pocket Books,,,
1394,4898,Blue Ocean Strategy: How to Create Uncontested Market Space and Make the Competition Irrelevant,W. Chan Kim/Renée Mauborgne,3.91,1591396190,9781591396192,eng,240,46064,871,2/1/2005,,,,
1396,4906,Heart of Darkness and Other Tales,Joseph Conrad/Cedric Watts,3.58,192801724,9780192801722,eng,225,3761,177,9/25/2003,,,,
1398,4909,Teacher Man (Frank McCourt  #3),Frank McCourt,3.75,743243781,9780743243780,eng,272,26508,2019,9/19/2006,Scribner,,,
1399,4916,Angela's Ashes,Frank McCourt,4.11,7718721,9780007718726,eng,224,711,64,12/17/1998,,,,
1400,4921,Three Men in a Boat (Three Men  #1),Jerome K. Jerome,3.89,140621334,9780140621334,eng,185,38313,2811,10/1/1994,Penguin Books,,,
1401,4922,Three Men in a Boat: To Say Nothing of the Dog,Jerome K. Jerome,3.89,486451100,9780486451107,eng,144,213,32,6/16/2006,,,,
1402,4924,Three Men in a Boat: To Say Nothing of the Dog,Jerome K. Jerome,3.89,1904919529,9781904919520,eng,272,52,8,3/1/2005,,,,
1403,4925,Three Men in a Boat,Jerome K. Jerome,3.89,141441216,9780141441214,eng,178,786,125,3/25/2004,,,,
1404,4926,Three Men in a Boat and Three Men on the Bummel,Jerome K. Jerome/Jeremy Lewis,4.08,140437509,9780140437508,en-US,400,2318,182,11/25/1999,,,,
1405,4929,Kafka on the Shore,Haruki Murakami/Philip Gabriel,4.14,1400079276,9781400079278,eng,467,225397,12452,1/3/2006,,,,
1407,4934,The Brothers Karamazov,Fyodor Dostoyevsky/Fyodor Dostoevsky/Richard Pevear/Larissa Volokhonsky,4.32,374528373,9780374528379,eng,796,191531,6795,6/14/2002,,,,
1408,4935,The Brothers Karamazov,Fyodor Dostoyevsky/David McDuff,4.32,140449248,9780140449242,eng,1013,1673,184,2/27/2003,,,,
1409,4936,The Brothers Karamazov,Fyodor Dostoyevsky/Richard Pevear/Larissa Volokhonsky,4.32,679729259,9780679729259,eng,796,617,80,9/3/1991,,,,
1411,4940,The Brothers Karamazov,Fyodor Dostoyevsky/Constance Garnett/Maire Jaanus,4.32,159308045X,9781593080457,eng,720,1089,202,7/25/2004,,,,
1415,4945,The Little Mouse  the Red Ripe Strawberry and the Big Hungry Bear,Don    Wood,4.32,859533301,9780859533300,en-US,32,65,10,9/1/1996,,,,
1416,4947,One Hundred Hungry Ants,Elinor J. Pinczes/Bonnie Mackain,4.05,395971233,9780395971239,en-US,32,2114,166,9/27/1999,,,,
1417,4950,The Hungry Tide,Amitav Ghosh,3.95,061871166X,9780618711666,eng,333,11838,815,6/7/2006,Mariner Books,,,
1420,4953,A Heartbreaking Work of Staggering Genius,Dave Eggers,3.68,375725784,9780375725784,eng,485,157572,8463,2/13/2001,Vintage,,,
1421,4954,You Shall Know Our Velocity!,Dave Eggers,3.63,1400033543,9781400033546,eng,401,25811,1463,7/1/2003,Vintage,,,
1422,4955,How We Are Hungry,Dave Eggers,3.75,1400095565,9781400095568,eng,224,12007,659,10/11/2005,Vintage,,,
1426,4965,Year of Wonders,Geraldine Brooks,4.01,142001430,9780142001431,eng,358,120736,8549,4/30/2002,Penguin Books,,,
1428,4978,Wolves of the Calla (The Dark Tower  #5),Stephen King/Bernie Wrightson,4.18,141651693X,9781416516934,eng,931,127168,2801,2/1/2006,Pocket Books,,,
1429,4979,A Man Without a Country,Kurt Vonnegut Jr./Daniel Simon,4.07,081297736X,9780812977363,eng,160,34339,2061,1/16/2007,,,,
1431,4983,Kurt Vonnegut's Cat's Cradle (Modern Critical Interpretations),Harold Bloom/Terry Southern/David H. Goldsmith/James Lundquist/Lawrence R. Broer/Peter J. Reed/Loree Rackstraw/William S. Doxey/Jerome Klinkowitz/Richard Giannone/John L. Simons/Leonard Mustazza/Zoltan Ab di-Nagy/Peter Freese/Wendy B. Faris,4.35,791071685,9780791071687,eng,258,28254,196,12/19/2002,,,,
1432,4986,God Bless You  Dr. Kevorkian,Kurt Vonnegut Jr.,3.84,743422007,9780743422000,eng,80,12754,558,5/22/2001,,,,
1433,4987,Jailbird,Kurt Vonnegut Jr.,3.82,385333900,9780385333900,eng,310,17881,593,1/12/1999,,,,
1435,4989,The Red Tent,Anita Diamant,4.17,312353766,9780312353766,eng,336,470858,15859,11/1/2005,,,,
1437,4991,Anita Diamant's The Red Tent: A Reader's Guide,Ann Finding,4.13,826415741,9780826415745,eng,88,440,55,9/7/2004,,,,
1439,4999,Iron Kingdom: The Rise and Downfall of Prussia  1600–1947,Christopher   Clark,4.14,674023854,9780674023857,eng,776,2583,183,9/29/2006,,,,
1440,5004,Downfall (Dragonlance: Dhamon Saga  #1),Jean Rabe,3.68,786918144,9780786918140,eng,397,878,9,3/1/2001,,,,
1442,5008,El azul de la virgen,Tracy Chevalier,3.66,8466313591,9788466313599,spa,411,50,5,10/1/2004,,,,
1444,5027,I Love Saturdays y domingos,Alma Flor Ada/Elivia Savadier,4.05,068987409X,9780689874093,en-US,32,34,10,9/1/2004,,,,
1445,5051,A Dangerous Fortune,Ken Follett,4.05,330332651,9780330332651,eng,596,154,12,2/19/1999,,,,
1448,5057,The Truth about the Drug Companies: How They Deceive Us and What to Do about It,Marcia Angell,3.95,375760946,9780375760945,en-GB,319,666,72,8/9/2005,,,,
1452,5066,Jackdaws,Ken Follett,3.97,451207521,9780451207524,eng,496,367,32,11/26/2002,Signet,,,
1456,5077,Your Inner Physician and You: CranioSacral Therapy and SomatoEmotional Release,John E. Upledger,4.11,1556432461,9781556432460,eng,240,248,27,9/4/1997,,,,
1457,5084,My Life in France,Julia Child/Alex Prud'Homme,4.17,1400043468,9781400043460,eng,336,69153,6152,4/4/2006,,,,
1459,5094,The Drawing of the Three (The Dark Tower  #2),Stephen King,4.23,451210859,9780451210852,eng,463,173022,5139,8/5/2003,Signet,,,
1460,5102,The Handmaid's Tale,Margaret Atwood/Valerie Martin,4.11,307264602,9780307264602,eng,350,2102,282,10/17/2006,,,,
1461,5104,The Handmaid's Tale,Margaret Atwood,4.11,435124099,9780435124090,en-GB,308,529,59,9/1/2009,,,,
1463,5111,The Catcher in the Rye - Barron's Book Notes,Barron's,3.72,812034074,9780812034073,eng,120,775,24,10/1/1984,,,,
1466,5128,The Doors of Perception & Heaven and Hell,Aldous Huxley,3.92,60595183,9780060595180,eng,187,30012,797,5/4/2004,,,,
1467,5129,Brave New World,Aldous Huxley,3.99,60929871,9780060929879,eng,288,1247221,20014,9/1/1998,,,,
1468,5130,Island,Aldous Huxley,3.83,60085495,9780060085490,eng,354,19668,1031,7/30/2002,,,,
1469,5131,The Perennial Philosophy,Aldous Huxley,4.19,006057058X,9780060570583,eng,336,3266,163,4/13/2004,,,,
1470,5132,Huxley and God: Essays on Religious Experience,Aldous Huxley/Huston Smith/Jacqueline Hazard Bridgeman,4.3,824522524,9780824522520,eng,320,98,4,3/1/2003,,,,
1471,5134,Moksha: Writings on Psychedelics & the Visionary Experience,Aldous Huxley/Michael Horowitz/Cynthia Palmer,4.19,892817585,9780892817580,eng,304,404,15,4/1/1999,,,,
1472,5135,Point Counter Point,Aldous Huxley,3.86,1564781313,9781564781314,eng,432,9522,210,10/1/1996,,,,
1473,5136,After Many a Summer Dies the Swan,Aldous Huxley,3.75,1566630185,9781566630184,en-US,368,2056,149,1/1/1993,,,,
1474,5137,The Flame Trees of Thika: Memories of an African Childhood,Elspeth Huxley,4.12,141183780,9780141183787,en-GB,281,4773,217,2/1/2000,,,,
1476,5144,Arundhati Roy's The God of Small Things: A Reader's Guide,Julie Mullaney,4.01,826453279,9780826453273,en-GB,96,309,19,3/30/2002,,,,
1477,5148,A Separate Peace,John Knowles/David Levithan,3.57,743253973,9780743253970,eng,208,175779,6261,9/30/2003,Scribner,,,
1479,5158,A Virtuous Woman,Kaye Gibbons,3.69,375703063,9780375703065,eng,165,23170,587,11/5/1997,Vintage,,,
1482,5161,The Deep End of the Ocean (Cappadora Family  #1),Jacquelyn Mitchard,3.87,140286276,9780140286274,eng,464,112856,1028,10/1/1999,Penguin Books,,,
1483,5167,Cane River,Lalita Tademy,4.06,446678457,9780446678452,eng,522,42695,1845,4/1/2002,,,,
1484,5168,Where the Heart Is,Billie Letts,4.02,446672211,9780446672214,eng,376,227716,3407,6/1/1998,,,,
1485,5169,Oprah Winfrey,Katherine E. Krohn,3.79,822550008,9780822550006,eng,128,38,5,1/1/2002,,,,
1486,5171,Drowning Ruth,Christina Schwarz,3.74,345439104,9780345439109,eng,368,74161,2159,7/31/2001,,,,
1487,5174,Fall on Your Knees,Ann-Marie MacDonald,3.96,743466527,9780743466523,eng,672,55988,2434,10/29/2002,Pocket Books,,,
1488,5175,What Looks Like Crazy on an Ordinary Day (Idlewild  #1),Pearl Cleage,3.73,038079487X,9780380794874,eng,244,19366,645,11/1/1998,,,,
1489,5176,While I Was Gone,Sue Miller,3.69,345443284,9780345443281,eng,304,56320,1185,5/12/2000,,,,
1490,5179,Mother of Pearl,Melinda Haynes,3.69,671774670,9780671774677,eng,465,19073,427,6/1/2000,,,,
1491,5186,Breath  Eyes  Memory,Edwidge Danticat,3.88,037570504X,9780375705045,eng,234,25200,1229,5/18/1998,Vintage,,,
1493,5190,Open House,Elizabeth Berg,3.7,345435168,9780345435163,eng,272,54119,1629,5/1/2001,,,,
1496,5197,A Lesson Before Dying,Ernest J. Gaines,3.95,375702709,9780375702709,eng,256,47143,2998,9/28/1997,Vintage,,,
1497,5198,Paradise,Toni Morrison,3.8,452280397,9780452280397,eng,318,19927,812,4/1/1999,,,,
1504,5210,The Good Earth (House of Earth  #1),Pearl S. Buck,3.98,743272935,9780743272933,eng,357,4080,501,9/15/2004,,,,
1505,5211,A Fine Balance,Rohinton Mistry,4.36,140003065X,9781400030651,eng,603,112196,7546,11/30/2001,Vintage,,,
1508,5214,Cry  the Beloved Country,Alan Paton,3.9,743262174,9780743262170,eng,316,3140,383,11/1/2003,Scribner,,,
1509,5215,One Hundred Years of Solitude,Gabriel García Márquez/Gregory Rabassa,4.07,60740450,9780060740450,eng,458,3437,316,1/20/2004,,,,
1511,5217,One Hundred Years of Solitude,Gabriel García Márquez/Gregory Rabassa,4.07,1417735988,9781417735983,eng,417,90,5,2/1/2006,,,,
1513,5220,The Poisonwood Bible,Barbara Kingsolver,4.06,60930535,9780060930530,eng,546,5773,828,10/1/1999,,,,
1517,5249,Ethan Frome and Summer,Edith Wharton/Elizabeth Strout,3.86,375757287,9780375757280,eng,274,483,54,5/8/2001,Modern Library,,,
1518,5255,Collected Stories  1891-1910,Edith Wharton/Maureen Howard,4.26,1883011930,9781883011932,eng,928,56,8,1/29/2001,,,,
1519,5261,A Backward Glance,Edith Wharton/Louis Auchincloss,3.76,684847558,9780684847559,eng,385,521,77,7/15/1998,Scribner,,,
1520,5272,The Best Short Stories of Edith Wharton,Edith Wharton,3.77,1417911832,9781417911837,eng,300,41,4,4/16/2004,,,,
1521,5289,Complete Works of Oscar Wilde,Oscar Wilde/Merlin Holland,4.45,7144350,9780007144358,eng,1270,11903,183,8/4/2003,,,,
1522,5294,Oscar Wilde,Richard Ellmann,4.24,394759842,9780394759845,eng,736,2695,119,11/5/1988,Vintage,,,
1523,5296,An Ideal Husband,Oscar Wilde,4.04,048641423X,9780486414232,eng,78,32946,895,2/5/2001,,,,
1524,5297,The Picture of Dorian Gray,Oscar Wilde/Jeffrey Eugenides,4.08,375751513,9780375751516,eng,272,760717,17179,6/1/2004,,,,
1525,5304,De Profundis and Other Writings,Oscar Wilde/Hesketh Pearson,4.21,014043089X,9780140430899,eng,252,2298,91,8/26/1976,Penguin Books,,,
1526,5305,Sense and Sensuality: Jesus Talks to Oscar Wilde on the Pursuit of Pleasure (Great Conversations),Ravi Zacharias,3.95,1590528603,9781590528600,en-US,94,545,52,6/1/2006,,,,
1528,5307,Novels and Stories 1932–1937: The Pastures of Heaven / To a God Unknown / Tortilla Flat / In Dubious Battle / Of Mice and Men,John Steinbeck/Elaine Steinbeck/Robert DeMott,4.35,1883011019,9781883011017,eng,909,371,25,9/1/1994,,,,
1529,5308,The Pearl,John Steinbeck,3.46,142000698,9780142000694,eng,96,160706,6198,1/8/2002,Penguin Books,,,
1530,5309,The Life and Times of Scrooge McDuck,Don Rosa,4.67,911903968,9780911903966,eng,266,2467,149,6/1/2005,,,,
1531,5310,The Life and Times of Scrooge McDuck Companion,Don Rosa,4.48,1888472405,9781888472400,eng,208,959,22,9/19/2006,,,,
1533,5316,Uncle Scrooge #359,Don Rosa/Carl Barks/Lars Jensen/Pat McGreal/Carol McGreal/Frank Jonker/Romano Scarpa/Mau Heymans/José Massaroli,3.88,1888472421,9781888472424,eng,64,8,1,11/7/2006,,,,
1534,5319,A Christmas Story,Jean Shepherd,4.08,767916220,9780767916226,eng,144,3187,381,10/28/2003,,,,
1535,5321,My First Story of Christmas,Tim Dowley/Roger Langton,4.07,802417582,9780802417589,eng,24,10,1,9/1/2004,,,,
1537,5327,A Christmas Carol,Charles Dickens/P.J. Lynch,4.05,763631205,9780763631208,en-CA,160,4359,353,9/12/2006,,,,
1538,5328,A Christmas Carol,Charles Dickens,4.05,1580495796,9781580495790,eng,112,6671,490,1/1/2012,Penguin Books,,,
1539,5330,The Annotated Christmas Carol,Charles Dickens/Michael Patrick Hearn/John Leech,4.05,393051587,9780393051582,eng,266,276,46,11/17/2004,,,,
1540,5332,Charles Dickens' A Christmas Carol,Jane Parker Resnick/Christian Birmingham,4.1,762408480,9780762408481,eng,56,58,6,10/11/2000,,,,
1541,5337,Little Dorrit,Charles Dickens/Hablot Knight Browne/David Gates,3.99,037575914X,9780375759147,eng,1347,291,33,3/12/2002,Modern Library,,,
1542,5338,A Christmas Carol and Other Christmas Writings,Charles Dickens/Michael Slater,4.14,140439056,9780140439052,eng,288,30393,449,10/30/2003,,,,
1543,5342,The Life of Our Lord: Written for His Children During the Years 1846 to 1849,Charles Dickens,4.01,684865378,9780684865379,eng,128,1729,364,11/9/1999,Simon  Schuster,,,
1544,5344,Hard Times,Charles Dickens,3.52,321107217,9780321107213,eng,353,41041,1706,10/19/2003,,,,
1545,5345,The Innocent Man: Murder and Injustice in a Small Town,John Grisham,3.82,385517238,9780385517232,eng,360,52005,4136,10/10/2006,,,,
1555,5358,The Firm,Robin Waterfield/John Grisham,4.01,582418275,9780582418271,eng,76,540910,3378,2/15/2000,,,,
1558,5362,The Summons / The Brethren,John Grisham/Michael Beck/Frank  Muller,3.99,739342770,9780739342770,eng,0,241,9,10/10/2006,,,,
1563,5372,Amber and Ashes (Dragonlance: The Dark Disciple  #1),Margaret Weis,3.87,786937424,9780786937424,eng,336,2637,64,7/1/2005,,,,
1564,5373,The Waste Lands (The Dark Tower  #3),Stephen King/Ned Dameron,4.24,747411875,9780747411871,eng,509,76,5,11/12/1992,,,,
1565,5374,The Dragon's Eye (Dragonology Chronicles  #1),Dugald A. Steer/Douglas Carrel,3.82,763628107,9780763628109,eng,221,2221,113,11/14/2006,,,,
1569,5402,"Stand Back  Said the Elephant  ""I'm Going to Sneeze!""",Patricia Thomas/Wallace Tripp,4.39,688093388,9780688093389,eng,32,1004,130,4/23/1990,,,,
1573,5414,Salem's Lot,Stephen King/Ron McLarty,4.02,743536967,9780743536967,eng,17,227,54,1/19/2004,,,,
1576,5419,Salem's Lot,Stephen King,4.02,451092317,9780451092311,en-US,427,178,35,11/13/1979,Signet,,,
1577,5420,Salem's Lot,Stephen King,4.02,340770538,9780340770535,eng,586,25,6,10/6/2010,,,,
1578,5427,Orientalism,Edward W. Said,4.08,141187425,9780141187426,eng,396,873,77,8/28/2003,,,,
1579,5439,Interpreter of Maladies,Jhumpa Lahiri,4.15,618101365,9780618101368,eng,198,131876,8009,5/22/2000,,,,
1580,5442,The Faiths of the Founding Fathers,David L. Holmes,3.89,195300920,9780195300925,en-US,225,461,66,3/1/2006,,,,
1583,5458,Junie B.  First Grader: Cheater Pants (Junie B. Jones  #21),Barbara Park/Denise Brunkus,4.04,375823026,9780375823022,en-US,86,111,8,4/27/2004,,,,
1585,5472,Animal Farm / 1984,George Orwell/Christopher Hitchens,4.28,151010269,9780151010264,eng,400,146659,1625,6/1/2003,,,,
1587,5478,Nineteen Eighty-Four,George Orwell,4.18,1421808323,9781421808321,eng,387,215,17,7/1/2005,,,,
1588,5479,Brave New World / Brave New World Revisited,Aldous Huxley/Christopher Hitchens,4.16,60776099,9780060776091,eng,340,129179,1047,7/5/2005,,,,
1589,5480,Brave New World and Brave New World Revisited,Aldous Huxley/Christopher Hitchens,4.16,60535261,9780060535261,eng,340,421,53,6/1/2004,HarperCollins,,,
1590,5481,Brave New World Revisited,Aldous Huxley,3.95,60898526,9780060898526,eng,123,12989,740,9/5/2006,,,,
1591,5485,Brave New World,Aldous Huxley,3.99,60850523,9780060850524,eng,259,13353,1286,10/17/2006,HarperCollins,,,
1592,5486,Andrew Carnegie,David Nasaw,3.99,1594201048,9781594201042,eng,896,2580,205,10/24/2006,,,,
1593,5488,The Cairo Trilogy: Palace Walk / Palace of Desire / Sugar Street (The Cairo Trilogy #1-3),Naguib Mahfouz,4.46,375413316,9780375413315,eng,1313,3347,245,10/16/2001,,,,
1601,5509,Anne Frank Remembered: The Story of the Woman Who Helped to Hide the Frank Family,Miep Gies/Alison Leslie Gold,4.29,671662341,9780671662349,eng,252,55487,669,4/15/1988,,,,
1602,5513,The Diary of Anne Frank,Frances Goodrich/Albert Hackett/Wendy Kesselman,4.06,082221718X,9780822217183,eng,70,1320,61,10/1/1998,,,,
1603,5514,Anne Frank: Life in Hiding,Johanna Hurwitz/Vera Rosenberry,3.99,380732548,9780380732548,eng,64,152,23,12/8/1999,HarperCollins,,,
1605,5526,Dear John,Nicholas Sparks,4.03,446528056,9780446528054,eng,276,502726,9645,10/30/2006,,,,
1608,5530,All the King's Men: Three Stage Versions,Robert Penn Warren/James A. Perkins/James A. Grimshaw,4.0,820320978,9780820320977,eng,264,3,0,7/4/2000,,,,
1610,5544,Surely You're Joking  Mr. Feynman!: Adventures of a Curious Character,Richard P. Feynman,4.28,393316041,9780393316049,eng,391,106526,3685,4/12/1997,,,,
1611,5545,The Feynman Lectures on Physics  3 Vols,Richard P. Feynman/Robert B. Leighton/Matthew L. Sands,4.6,201500647,9780201500646,en-US,3,78,7,1/1/1989,,,,
1612,5548,What Do You Care What Other People Think?,Richard P. Feynman,4.27,393320928,9780393320923,eng,256,15700,556,1/11/2001,,,,
1614,5552,QED: The Strange Theory of Light and Matter,Richard P. Feynman,4.24,691024170,9780691024172,eng,158,13463,320,10/21/1988,,,,
1615,5554,Kiffe Kiffe Demain (French Edition),Faïza Guène,3.4,785990232,9780785990239,fre,182,19,1,10/1/2005,,,,
1616,5558,iWoz,Steve Wozniak/Gina Smith,3.87,393061434,9780393061437,en-GB,313,3536,375,9/17/2006,,,,
1617,5571,Cradle to Cradle: Remaking the Way We Make Things,William McDonough/Michael Braungart,4.11,865475873,9780865475878,eng,193,9017,820,4/22/2002,,,,
1619,5585,The Creation of the American Republic  1776-1787,Gordon S. Wood,4.12,807847232,9780807847237,eng,675,1792,43,4/6/1998,,,,
1620,5587,Power  Faith  and Fantasy: America in the Middle East 1776 to the Present,Michael B. Oren,3.98,393058263,9780393058260,eng,832,1510,216,1/16/2007,,,,
1621,5595,Problems of the Self: Philosophical Papers 1956 1972,Bernard Williams,3.97,521290600,9780521290609,en-US,276,57,2,3/25/1976,,,,
1622,5598,Moral Luck: Philosophical Papers 1973-1980,Bernard Williams,4.09,521286913,9780521286916,eng,188,114,5,3/12/1981,,,,
1623,5599,Ethics and the Limits of Philosophy,Bernard Williams,4.06,067426858X,9780674268586,en-US,230,556,20,3/15/1986,,,,
1625,5635,The Norton Anthology of Modern and Contemporary Poetry,Jahan Ramazani/Richard Ellmann/Robert O'Clair,4.23,039332429X,9780393324297,eng,1136,286,21,4/17/2003,,,,
1626,5653,The Elephant War,Gillian Avery,3.67,1903252040,9781903252048,eng,256,19,3,10/1/2000,,,,
1627,5659,The Wind in the Willows,Kenneth Grahame/Gillian Avery,3.99,143039091,9780143039099,eng,197,147748,3490,10/27/2005,Penguin Books,,,
1628,5660,The Everyman Anthology of Poetry for Children,Gillian Avery/Everyman's Library/Thomas Benwick,4.14,679436340,9780679436348,eng,379,22,4,9/27/1994,,,,
1629,5661,Holiday Romance and Other Writings for Children,Charles Dickens,3.32,460876015,9780460876018,eng,368,8,3,5/1/1995,,,,
1630,5665,Ideas Have Consequences,Richard M. Weaver,4.16,226876802,9780226876801,eng,198,970,105,9/28/1984,,,,
1632,5678,Manliness,Harvey Mansfield,3.39,300106645,9780300106640,eng,304,177,31,3/11/2006,,,,
1633,5685,Anna Karenina,Leo Tolstoy/Richard Pevear/Larissa Volokhonsky,4.05,142000272,9780142000274,en-US,838,2415,397,12/1/2001,Penguin Books,,,
1635,5693,Selected Stories of Anton Chekhov,Anton Chekhov/Richard Pevear/Larissa Volokhonsky,4.35,553381008,9780553381009,eng,467,27027,466,10/31/2000,Modern Library,,,
1637,5696,What is Art?,Leo Tolstoy/Richard Pevear/Larissa Volokhonsky,3.72,140446427,9780140446425,eng,230,127,24,8/31/1995,,,,
1640,5700,The Adolescent,Fyodor Dostoyevsky/Richard Pevear/Larissa Volokhonsky,3.94,375719008,9780375719004,eng,647,3568,159,12/7/2004,Vintage,,,
1646,5735,Philip Vera Cruz: A Personal History of Filipino Immigrants and the Farmworkers Movement,Craig Scharlin/Lilia V. Villanueva,4.22,295979844,9780295979847,en-US,208,86,4,6/1/2000,,,,
1648,5738,I'm Too Young To Be Seventy,Judith Viorst/Laura Gibson,3.93,743267745,9780743267748,en-US,64,237,45,10/12/2005,Simon  Schuster,,,
1650,5752,The Blank Slate: The Modern Denial of Human Nature,Steven Pinker,4.08,142003344,9780142003343,eng,528,18793,721,8/26/2003,Penguin Books,,,
1651,5755,The Language Instinct: How the Mind Creates Language,Steven Pinker,4.03,60958332,9780060958336,eng,448,15441,693,11/7/2000,,,,
1653,5759,Fight Club,Chuck Palahniuk,4.19,393327345,9780393327342,eng,218,388782,9654,10/17/2005,,,,
1655,5770,The Design and Implementation of the 4.3BSD UNIX Operating System,Samuel J. Leffler/Marshall Kirk McKusick/Michael J. Karels,4.26,201061961,9780201061963,eng,471,27,2,6/1/1989,,,,
1657,5777,Choke Point: A Brinker Mystery (Brinker P.I.),James C. Mitchell,3.22,312315325,9780312315320,eng,272,3,0,10/5/2004,,,,
1658,5787,The Aleph and Other Stories,Jorge Luis Borges/Andrew Hurley,4.38,142437883,9780142437889,eng,210,20259,460,7/27/2004,,,,
1659,5794,El Aleph,Jorge Luis Borges,4.38,9500425998,9789500425995,spa,253,146,9,9/1/2007,,,,
1660,5797,Vanity Fair,William Makepeace Thackeray/John Carey,3.79,141439831,9780141439839,eng,867,102877,2286,1/30/2003,Penguin Books,,,
1661,5799,Vanity Fair,William Makepeace Thackeray/Nicholas Dames,3.79,1593080719,9781593080716,eng,696,553,97,11/1/2003,,,,
1662,5800,Vanity Fair,William Makepeace Thackeray,3.79,140620850,9780140620856,eng,672,296,34,10/3/1998,Penguin Books,,,
1664,5809,V.,Thomas Pynchon/Carlos Martín Ramírez,3.96,2020418770,9782020418775,fre,640,15174,561,1/2/2001,,,,
1665,5810,Girl in the Shadows (Shadows  #2),V.C. Andrews,3.81,1416500529,9781416500520,en-US,400,5,1,3/7/2006,Pocket Books,,,
1666,5812,V for Vendetta,Steve Moore/Lilly Wachowski/Lana Wachowski/Alan Moore,4.15,1416516999,9781416516996,eng,358,2980,118,3/1/2006,,,,
1667,5813,Heaven (Casteel  #1),V.C. Andrews,4.03,671010050,9780671010058,eng,464,13,0,4/1/1997,Pocket Books,,,
1669,5816,A Gravity's Rainbow Companion: Sources and Contexts for Pynchon's Novel,Steven Weisenburger,4.01,820328073,9780820328072,eng,424,152,26,11/1/2006,,,,
1670,5821,Casino Royale,Ian Fleming,3.73,141187581,9780141187587,eng,181,371,43,6/3/2004,,,,
1672,5826,Bel Canto,Ann Patchett,3.93,60838728,9780060838720,eng,352,218195,13012,8/2/2005,,,,
1673,5835,Guerilla Film Makers Movie Blueprint,Chris          Jones/Jonathan Newman/Cara Williams,4.2,826414532,9780826414533,eng,608,50,1,6/20/2003,,,,
1674,5838,Mini-Manual of the Urban Guerrilla,Carlos Marighella,3.31,1894925025,9781894925020,en-US,66,127,13,9/9/2002,,,,
