,bookID,title,authors,average_rating,isbn,isbn13,language_code,num_pages,ratings_count,text_reviews_count,publication_date,publisher,Unnamed: 12,Unnamed: 13,Unnamed: 14
1278,4417.0,Who Was John F. Kennedy?,Yona Zeldis McDonough/Nancy Harrison/Jill Weber,4.18,448437430,9780448437439.0,eng,112.0,679.0,116.0,12/29/2004,,,,
1279,4418.0,The Radical Right & the Murder of John F. Kennedy: Stunning Evidence in the Assassination of the President,Harrison Edward Livingstone,3.22,1412040558,9781412040556.0,en-US,615.0,9.0,0.0,10/6/2004,,,,
1280,4424.0,An Unfinished Life: John F. Kennedy  1917-1963,Robert Dallek,4.07,316907928,9780316907927.0,en-US,849.0,7981.0,307.0,5/4/2004,Back Bay Books,,,
1281,4434.0,Sellevision,Augusten Burroughs,3.56,1843543648,9781843543640.0,eng,229.0,175.0,9.0,1/1/2006,Atlantic,,,
1282,4435.0,Dry,Augusten Burroughs,4.03,1843541858,9781843541851.0,eng,295.0,1158.0,91.0,3/1/2005,Atlantic,,,
1283,4436.0,Running with Scissors,Augusten Burroughs,3.72,1843544857,9781843544852.0,en-GB,320.0,667.0,70.0,11/4/2006,Atlantic Books,,,
1284,4451.0,People of the Lie: The Hope for Healing Human Evil,M. Scott Peck,3.98,684848597,9780684848594.0,en-CA,272.0,6256.0,459.0,1/2/1998,Touchstone,,,
1285,4454.0,The Road Less Traveled: A New Psychology of Love  Traditional Values  and Spiritual Growth,M. Scott Peck,4.05,743243153,9780743243155.0,en-US,318.0,1314.0,98.0,2/4/2003,Touchstone,,,
1286,4465.0,The Adventures of Sherlock Holmes,Arthur Conan Doyle,4.36,1842055062,9781842055069.0,eng,189.0,5906.0,140.0,1/1/2004,,,,
1287,4472.0,A Prayer for Owen Meany,John Irving,4.23,679642595,9780679642596.0,eng,641.0,1073.0,97.0,6/4/2002,Modern Library,,,
1288,4477.0,Complications: A Surgeon's Notes on an Imperfect Science,Atul Gawande/Susanne Kuhlmann-Krieg,4.26,312421702,9780312421700.0,eng,270.0,33828.0,2237.0,4/1/2003,Picador USA,,,
1289,4479.0,Sad Underwear and Other Complications: More Poems for Children and Their Parents,Judith Viorst/Richard  Hull,3.91,689833768,9780689833762.0,en-US,80.0,109.0,13.0,4/1/2000,,,,
1290,4487.0,Bridget Jones: The Edge Of Reason (Bridget Jones #2),Helen Fielding,3.57,033036734X,9780330367349.0,eng,422.0,965.0,49.0,11/18/1999,,,,
1291,4488.0,Bridget Jones's Guide to Life,Helen Fielding,3.49,142000213,9780142000212.0,en-US,64.0,1104.0,34.0,4/1/2001,Penguin Books,,,
1292,4515.0,Las luces de septiembre (Niebla  #3),Carlos Ruiz Zafón,3.77,8423671267,9788423671267.0,spa,279.0,5119.0,217.0,10/1/2005,Edebé,,,
1293,4519.0,A Framework for Understanding Poverty,Ruby K. Payne,3.9,1929229488,9781929229482.0,eng,199.0,3690.0,518.0,2/9/2006,AHA! Process,,,
1294,4520.0,El príncipe de la niebla (Trilogía de la Niebla  #1),Carlos Ruiz Zafón,3.7,61284386,9780061284380.0,spa,230.0,3602.0,325.0,11/21/2006,Rayo,,,
1295,4524.0,The Shadow of the Wind,Carlos Ruiz Zafón/Lucia Graves,4.26,753819317,9780753819319.0,eng,403.0,1278.0,175.0,10/28/2004,Phoenix,,,
1296,4525.0,Ruby for Rails: Ruby Techniques for Rails Developers,David A. Black/David Heinemeier Hansson,3.77,1932394699,9781932394696.0,eng,493.0,180.0,10.0,5/11/2006,,,,
1297,4540.0,About the B'nai Bagels,E.L. Konigsburg,3.57,440400341,9780440400349.0,eng,172.0,308.0,30.0,3/1/1985,Dell,,,
1298,4579.0,The Far Side of Evil,Sylvia Engdahl,3.98,142402931,9780142402931.0,eng,324.0,60.0,9.0,1/13/2005,Firebird,,,
1299,4580.0,Enchantress from the Stars,Sylvia Engdahl/Lois Lowry,3.95,142500372,9780142500378.0,eng,304.0,2045.0,230.0,2/24/2003,Firebird,,,
1300,4583.0,Everything Is Illuminated,Jonathan Safran Foer,3.9,60792175,9780060792176.0,eng,276.0,1764.0,191.0,8/23/2005,,,,
1301,4584.0,Everything Is Illuminated,Jonathan Safran Foer,3.9,141008253,9780141008257.0,eng,276.0,5210.0,522.0,6/5/2003,Penguin Group,,,
1302,4588.0,Extremely Loud and Incredibly Close,Jonathan Safran Foer,3.98,618711651,9780618711659.0,eng,326.0,335477.0,19241.0,4/4/2006,Mariner Books,,,
1303,4591.0,Genome: the Autobiography of a Species in 23 Chapters,Matt Ridley,4.04,60894083,9780060894085.0,eng,344.0,20695.0,714.0,5/30/2006,,,,
1304,4593.0,Bioinformatics: Sequence and Genome Analysis,David W. Mount,3.86,879697121,9780879697129.0,en-US,692.0,63.0,3.0,8/16/2004,,,,
1305,4595.0,The Genome War: How Craig Venter Tried to Capture the Code of Life and Save the World,James Shreeve,3.83,345433742,9780345433749.0,eng,392.0,272.0,23.0,6/28/2005,,,,
1306,4599.0,Carter Beats the Devil,Glen David Gold,4.09,786886323,9780786886326.0,eng,483.0,11095.0,880.0,9/18/2002,Hyperion,,,
1307,4600.0,Moo  Baa  La La La!,Sandra Boynton,4.2,689861133,9780689861130.0,eng,14.0,28925.0,527.0,9/6/2004,,,,
1308,4601.0,Click  Clack  Moo: Cows That Type,Doreen Cronin/Betsy Lewin,4.24,743461517,9780743461511.0,eng,30.0,348.0,33.0,6/1/2003,Pocket Books,,,
1309,4602.0,Dooby Dooby Moo,Doreen Cronin/Betsy Lewin,4.1,689845073,9780689845079.0,eng,40.0,7823.0,250.0,8/8/2006,,,,
1310,4605.0,Moo,Jane Smiley,3.46,2743604913,9782743604912.0,fre,482.0,6441.0,492.0,6/1/1999,Rivages,,,
1311,4606.0,Sailor Moo: Cow at Sea,Lisa Wheeler/Ponder Goembel,4.07,689842198,9780689842191.0,eng,32.0,161.0,41.0,7/1/2002,,,,
1312,4608.0,CliffsNotes on Heller's Catch-22,Charles A. Peek/CliffsNotes/Joseph Heller,3.55,822002965,9780822002963.0,eng,48.0,37.0,1.0,12/31/1975,Cliffs Notes,,,
1313,4610.0,Catch-22,Joseph Heller,3.98,99477319,9780099477310.0,eng,519.0,5517.0,452.0,10/6/1994,Vintage,,,
1314,4620.0,Geisha,Liza Dalby,4.0,520204956,9780520204959.0,eng,367.0,3730.0,142.0,10/1/1998,,,,
1315,4623.0,Does Anything Eat Wasps?: And 101 Other Unsettling  Witty Answers to Questions You Never Thought You Wanted to Ask,New Scientist/Mick O'Hare,3.52,743297261,9780743297264.0,en-US,224.0,606.0,45.0,4/5/2006,Atria Books,,,
1316,4624.0,Chronik eines angekündigten Todes,Gabriel García Márquez/Curt Meyer-Clason,3.97,3462031953,9783462031959.0,ger,119.0,11.0,1.0,8/1/2002,,,,
1317,4625.0,The Complete Short Stories of Ernest Hemingway,Ernest Hemingway/John Hemingway/Patrick Hemingway/Gregory H. Hemingway/Charles Scribner Jr.,4.29,684843323,9780684843322.0,eng,650.0,30081.0,649.0,8/3/1998,Scribner,,,
1318,4626.0,Hemingway & Bailey's Bartending Guide to Great American Writers,Mark Bailey/Edward Hemingway,3.9,1565124820,9781565124820.0,eng,97.0,132.0,24.0,10/13/2006,,,,
1319,4627.0,For Whom The Bell Tolls,Ernest Hemingway,3.97,99481561,9780099481560.0,en-GB,490.0,162.0,7.0,5/5/2005,Vintage Classics,,,
1320,4631.0,A Moveable Feast,Ernest Hemingway,4.04,99285045,9780099285045.0,eng,192.0,82993.0,4808.0,9/6/2012,Vintage,,,
1321,4633.0,Islands in the Stream,Ernest Hemingway,3.88,743253426,9780743253420.0,eng,448.0,11265.0,471.0,7/22/2003,Scribner,,,
1322,4637.0,Berlin Blues,Sven Regener/John Brownjohn,3.87,99449234,9780099449232.0,eng,247.0,186.0,24.0,11/4/2004,Vintage,,,
1323,4641.0,The Short Stories,Ernest Hemingway,4.26,684837862,9780684837864.0,en-US,464.0,219.0,21.0,7/25/2002,,,,
1324,4642.0,Hemingway's Cats: An Illustrated Biography,Carlene Fredericka Brennen/Hilary Hemingway,3.82,1561643424,9781561643424.0,eng,185.0,45.0,9.0,1/1/2005,Pineapple Press,,,
1325,4651.0,The Ernest Hemingway Audio Collection,Ernest Hemingway/Charlton Heston,4.3,694524980,9780694524983.0,en-US,4.0,43.0,6.0,5/8/2001,Caedmon,,,
1326,4653.0,Until I Find You,John Irving,3.63,552773123,9780552773126.0,eng,928.0,198.0,33.0,8/1/2006,Black Swan,,,
1327,4654.0,The Imaginary Girlfriend,John Irving,3.42,345458265,9780345458261.0,eng,208.0,1841.0,112.0,12/3/2002,,,,
1328,4656.0,The Fourth Hand,John Irving,3.31,345463153,9780345463159.0,eng,368.0,25257.0,977.0,4/29/2003,Fawcett Books,,,
1329,4657.0,The Water-Method Man,John Irving,3.35,034541800X,9780345418005.0,eng,272.0,10479.0,251.0,6/23/1997,,,,
1330,4658.0,Setting Free the Bears,John Irving,3.3,345417984,9780345417985.0,eng,304.0,8896.0,217.0,6/23/1997,,,,
1331,4660.0,The 158-Pound Marriage,John Irving,3.24,345417968,9780345417961.0,en-US,176.0,11346.0,280.0,6/23/1997,,,,
1332,4662.0,The Short Stories,F. Scott Fitzgerald/Matthew J. Bruccoli,4.23,684842505,9780684842509.0,eng,800.0,12039.0,164.0,4/15/1998,Scribner,,,
1333,4664.0,A Life in Letters,F. Scott Fitzgerald/Matthew J. Bruccoli,4.22,684801531,9780684801537.0,eng,528.0,186.0,13.0,5/3/1995,Scribner,,,
1334,4666.0,On Authorship,F. Scott Fitzgerald/Matthew J. Bruccoli/Judith S. Baughman,3.75,1570031460,9781570031465.0,eng,203.0,8.0,1.0,9/1/1996,,,,
1335,4669.0,The St. Paul Stories of F. Scott Fitzgerald,F. Scott Fitzgerald/Dave Page/Patricia Hampl,4.0,873515129,9780873515122.0,en-US,328.0,100.0,11.0,9/24/2004,,,,
1336,4670.0,Tender is the Night,F. Scott Fitzgerald/Arnold Goldman/Richard Godden,3.82,141183594,9780141183596.0,en-GB,400.0,1354.0,140.0,6/28/2001,,,,
1337,4673.0,The Great Gatsby,Kathleen Parkinson/F. Scott Fitzgerald,3.88,140771972,9780140771978.0,eng,144.0,557.0,28.0,11/25/2003,Penguin Global,,,
1338,4674.0,The Great Gatsby,F. Scott Fitzgerald/Tim Robbins,3.91,60098910,9780060098919.0,eng,6.0,258.0,58.0,10/1/2002,Caedmon,,,
1339,4675.0,The Great Gatsby,F. Scott Fitzgerald/Alexander Scourby,3.91,1572702567,9781572702561.0,eng,4.0,63.0,13.0,3/13/2002,Audio Partners,,,
1340,4676.0,Cliffs Notes on Fitzgerald's the Great Gatsby,Kate Maurer/F. Scott Fitzgerald/CliffsNotes,3.7,764586017,9780764586019.0,eng,96.0,78.0,13.0,6/5/2000,Cliffs Notes,,,
1341,4677.0,The Great Gatsby,F. Scott Fitzgerald,3.91,140620184,9780140620184.0,eng,188.0,2729.0,245.0,1/13/1994,Penguin Books,,,
1342,4680.0,Limitations (Kindle County Legal Thriller #7),Scott Turow,3.33,312426453,9780312426453.0,eng,208.0,1750.0,228.0,11/14/2006,Picador,,,
1343,4681.0,Reversible Errors (Kindle County Legal Thriller #6),Scott Turow,3.83,446612626,9780446612623.0,eng,553.0,5073.0,222.0,11/1/2003,Warner Vision,,,
1344,4682.0,The Laws Of Our Fathers (Kindle County Legal Thriller #4),Scott Turow,3.75,446604402,9780446604406.0,eng,817.0,3655.0,162.0,9/1/1997,,,,
1345,4683.0,Personal Injuries (Kindle County Legal Thriller #5),Scott Turow,3.86,446608602,9780446608602.0,eng,528.0,5163.0,179.0,12/1/2000,,,,
1346,4685.0,One L: The Turbulent True Story of a First Year at Harvard Law School,Scott Turow,3.67,446673781,9780446673785.0,eng,288.0,6093.0,447.0,9/1/1997,,,,
1347,4686.0,Ultimate Punishment,Scott Turow,3.81,031242373X,9780312423735.0,eng,176.0,506.0,50.0,8/1/2004,,,,
1348,4692.0,The Physician (Cole Family Trilogy  #1),Noah Gordon,4.37,751503894,9780751503890.0,eng,720.0,23114.0,1175.0,7/1/2001,,,,
1349,4693.0,Matters of Choice (Cole Family Trilogy  #3),Noah Gordon/Mirjana Cvekić/Ljiljana Cvekić,3.39,451187261,9780451187260.0,eng,448.0,2680.0,142.0,5/1/1997,Signet,,,
1350,4695.0,The Rabbi,Noah Gordon,3.69,449214540,9780449214541.0,eng,448.0,921.0,44.0,8/12/1987,Fawcett,,,
1351,4696.0,The Last Jew,Noah Gordon/Mirjana Cvekić/Ljiljana Cvekić,4.1,312300530,9780312300531.0,eng,352.0,4360.0,189.0,8/15/2000,,,,
1352,4698.0,The Frequencies,Noah Eli Gordon,4.32,974016713,9780974016719.0,eng,81.0,69.0,8.0,1/1/2003,,,,
1353,4700.0,Chamán (Familia Cole  #2),Noah Gordon/Elsa Mateo,4.12,849654642X,9788496546424.0,spa,768.0,493.0,24.0,6/30/2006,Zeta Bolsillo,,,
1354,4703.0,The Talking Horse and the Sad Girl and the Village Under the Sea: Poems,Mark Haddon,3.31,307275698,9780307275691.0,eng,60.0,418.0,37.0,4/11/2006,Vintage,,,
1355,4704.0,Ocean Star Express,Mark Haddon/Peter   Sutton,3.57,000664600X,9780006646006.0,eng,32.0,1.0,0.0,7/1/2002,,,,
1356,4714.0,The Damned and the Beautiful: American Youth in the 1920's,Paula S. Fass,3.76,195024923,9780195024920.0,spa,520.0,83.0,14.0,2/19/1978,,,,
1357,4717.0,This Side of Paradise (Paradise  #1),Steven L. Layne,3.73,1589802543,9781589802544.0,eng,224.0,549.0,80.0,3/31/2005,,,,
1358,4723.0,Trimalchio,F. Scott Fitzgerald/James L.W. West III,4.42,521890470,9780521890472.0,eng,214.0,41.0,4.0,4/25/2002,,,,
1359,4738.0,Souvenir of Canada 2,Douglas Coupland,3.83,1553650433,9781553650430.0,eng,144.0,332.0,9.0,5/10/2004,,,,
1360,4739.0,Souvenir of Canada,Douglas Coupland,3.85,1550549170,9781550549171.0,en-US,144.0,893.0,34.0,7/1/2002,,,,
1361,4742.0,The Illustrated Art of War,Sun Tzu/Samuel B. Griffith,3.97,019518999X,9780195189995.0,eng,272.0,91.0,11.0,10/15/2005,,,,
1362,4745.0,World War 3 Illustrated: Confrontational Comics,Scott   Cunningham/Peter Kuper/Seth Tobocman/Sabrina Jones,3.85,1568580398,9781568580395.0,eng,256.0,20.0,2.0,10/17/1995,Running Press,,,
1363,4746.0,Master Index: An Illustrated Guide,Time-Life Books,3.56,809447967,9780809447961.0,eng,175.0,16.0,1.0,9/1/1993,,,,
1364,4752.0,A New Hope: The Illustrated Screenplay (Star Wars  Episode IV),George Lucas,4.23,345420691,9780345420695.0,eng,166.0,11.0,0.0,3/24/1998,Del Rey,,,
1365,4764.0,Soul of the Sword: An Illustrated History of Weaponry and Warfare from Prehistory to the Present,Robert L. O'Connell/John    Batchelor,3.75,684844079,9780684844077.0,en-US,400.0,55.0,5.0,8/27/2002,Free Press,,,
1366,4767.0,Star Wars Episode 1: The Phantom Menace Illustrated Screenplay,George Lucas,3.92,345431103,9780345431103.0,eng,150.0,259.0,9.0,4/21/1999,Del Rey Books,,,
1367,4777.0,Warfare in the Classical World: An Illustrated Encyclopedia of Weapons  Warriors  and Warfare in the Ancient Civilizations of Greece and Rome,John Warry/Phillip de ste. Croix,4.14,806127945,9780806127941.0,eng,224.0,383.0,19.0,10/15/1995,,,,
1368,4796.0,The Winter of Our Discontent,John Steinbeck/Susan Shillinglaw,3.99,143039482,9780143039488.0,eng,336.0,32091.0,1517.0,8/26/2008,,,,
1369,4799.0,Cannery Row,John Steinbeck,4.04,014200068X,9780142000687.0,eng,181.0,96408.0,3909.0,2/5/2002,Penguin Books,,,
1370,4801.0,The Grapes of Wrath and Other Writings 1936–1941: The Long Valley / The Grapes of Wrath / The Log from the Sea of Cortez / The Harvest Gypsies,John Steinbeck/Elaine Steinbeck/Robert DeMott,4.41,1883011159,9781883011154.0,eng,1088.0,884.0,25.0,9/1/1996,,,,
1371,4802.0,Tortilla Flat,John Steinbeck,3.83,141185112,9780141185118.0,en-GB,154.0,438.0,38.0,9/7/2000,,,,
1372,4803.0,The Log from the Sea of Cortez,John Steinbeck/Richard Astro,3.84,141186070,9780141186078.0,eng,288.0,3427.0,276.0,1/18/2001,,,,
1373,4805.0,The Illustrated Longitude: The True Story of a Lone Genius Who Solved the Greatest Scientific Problem of His Time,Dava Sobel/William J.H. Andrewes/William J. H. Andrewes,3.97,802775934,9780802775931.0,eng,224.0,179.0,20.0,10/1/2003,Walker Books,,,
1374,4806.0,Longitude: The True Story of a Lone Genius Who Solved the Greatest Scientific Problem of His Time,Dava Sobel/Neil Armstrong,3.97,802714625,9780802714626.0,eng,192.0,47453.0,1865.0,10/1/2005,Walker Books,,,
1375,4808.0,Latitude and Longitude (Rookie Read-About Geography),Rebecca Aberg/Jeanne Clidas,3.53,516277650,9780516277653.0,eng,32.0,1.0,0.0,9/1/2003,,,,
1376,4812.0,The Quest for Longitude: The Proceedings of the Longitude Symposium  Harvard University  Cambridge  Massachusetts  November 4-6  1993,William Andrewes,4.5,964432900,9780964432901.0,eng,437.0,10.0,2.0,10/1/1996,,,,
1377,4813.0,1421: The Year China Discovered America,Gavin Menzies,3.6,006054094X,9780060540944.0,eng,650.0,11751.0,893.0,1/1/2004,,,,
1378,4817.0,Dr. Desirable,Kristi Gold,3.27,373764219,9780373764211.0,eng,192.0,20.0,1.0,1/25/2002,,,,
1379,4820.0,Mayflower: A Story of Courage  Community  and War,Nathaniel Philbrick,3.87,670037605,9780670037605.0,eng,461.0,31384.0,2255.0,5/9/2006,Viking,,,
1380,4824.0,Before the Mayflower: A History of Black America,Lerone Bennett Jr.,4.44,874850916,9780874850918.0,eng,796.0,6.0,2.0,10/23/2003,,,,
1381,4829.0,Before The Mayflower A History of Black America,Lerone Bennett Jr.,4.44,140072144,9780140072143.0,en-US,70.0,26.0,1.0,5/1/1984,Penguin Books,,,
1382,4830.0,Shalimar the Clown,Salman Rushdie,3.88,679783482,9780679783480.0,eng,398.0,11418.0,743.0,10/10/2006,,,,
1383,4832.0,Midnight's Children,Salman Rushdie,3.98,330267140,9780330267144.0,eng,463.0,364.0,46.0,4/8/1982,Picador,,,
1384,4835.0,Haroun and the Sea of Stories (Khalifa Brothers  #1),Salman Rushdie/Paul Birkbeck,4.01,670886580,9780670886586.0,eng,224.0,22378.0,1613.0,8/27/1999,,,,
1385,4836.0,Fury,Salman Rushdie,3.29,99421860,9780099421863.0,eng,272.0,6711.0,354.0,9/5/2002,Vintage,,,
1386,4845.0,Code Complete,Steve McConnell,4.29,735619670,9780735619678.0,en-US,914.0,7059.0,326.0,6/19/2004,Microsoft Press,,,
1387,4864.0,Dale Carnegie's Lifetime Plan for Success: How to Win Friends and Influence People & How to Stop Worrying and Start Living,Dale Carnegie,4.17,1578660394,9781578660391.0,eng,538.0,111.0,6.0,6/15/1998,Galahad Books,,,
1388,4866.0,How to Stop Worrying and Start Living,Dale Carnegie,4.12,671035975,9780671035976.0,eng,358.0,61639.0,1607.0,10/5/2004,Gallery Books,,,
1389,4870.0,How To Enjoy Your Life And Your Job,Dale Carnegie/Dorothy Carnegie,3.96,671708260,9780671708269.0,eng,224.0,1907.0,121.0,1/2/1990,Pocket Books,,,
1390,4873.0,The Leader In You: How to Win Friends  Influence People and Succeed in a Changing World,Dale Carnegie/Stuart R. Levine/Michael A. Crom,4.08,671519980,9780671519988.0,eng,256.0,3713.0,103.0,5/1/1995,Pocket Books,,,
1391,4887.0,The Drama of the Gifted Child: The Search for the True Self,Alice   Miller/Ruth Ward,4.09,465016901,9780465016907.0,eng,144.0,12436.0,619.0,7/22/2008,Basic Books,,,
1392,4888.0,The Drama of the Gifted Child: The Search for the True Self,Alice   Miller,4.09,046501691X,9780465016914.0,en-US,118.0,97.0,10.0,6/1/1983,Basic Books,,,
1393,4894.0,Who Moved My Cheese?,Spencer Johnson/Kenneth H. Blanchard,3.8,91883768,9780091883768.0,eng,96.0,311436.0,8421.0,2/7/2002,Vermilion,,,
1394,4898.0,Blue Ocean Strategy: How to Create Uncontested Market Space and Make the Competition Irrelevant,W. Chan Kim/Renée Mauborgne,3.91,1591396190,9781591396192.0,eng,240.0,46064.0,871.0,2/1/2005,,,,
1395,4900.0,Heart of Darkness,Joseph Conrad,3.42,1892295490,9781892295491.0,eng,188.0,321078.0,8423.0,10/1/2003,Green Integer,,,
1396,4906.0,Heart of Darkness and Other Tales,Joseph Conrad/Cedric Watts,3.58,192801724,9780192801722.0,eng,225.0,3761.0,177.0,9/25/2003,,,,
1397,4907.0,Heart of Darkness,Joseph Conrad,3.42,159224646X,9781592246465.0,eng,132.0,92.0,11.0,5/1/2003,Wildside Press,,,
1398,4909.0,Teacher Man (Frank McCourt  #3),Frank McCourt,3.75,743243781,9780743243780.0,eng,272.0,26508.0,2019.0,9/19/2006,Scribner,,,
1399,4916.0,Angela's Ashes,Frank McCourt,4.11,7718721,9780007718726.0,eng,224.0,711.0,64.0,12/17/1998,,,,
1400,4921.0,Three Men in a Boat (Three Men  #1),Jerome K. Jerome,3.89,140621334,9780140621334.0,eng,185.0,38313.0,2811.0,10/1/1994,Penguin Books,,,
1401,4922.0,Three Men in a Boat: To Say Nothing of the Dog,Jerome K. Jerome,3.89,486451100,9780486451107.0,eng,144.0,213.0,32.0,6/16/2006,,,,
1402,4924.0,Three Men in a Boat: To Say Nothing of the Dog,Jerome K. Jerome,3.89,1904919529,9781904919520.0,eng,272.0,52.0,8.0,3/1/2005,,,,
1403,4925.0,Three Men in a Boat,Jerome K. Jerome,3.89,141441216,9780141441214.0,eng,178.0,786.0,125.0,3/25/2004,,,,
1404,4926.0,Three Men in a Boat and Three Men on the Bummel,Jerome K. Jerome/Jeremy Lewis,4.08,140437509,9780140437508.0,en-US,400.0,2318.0,182.0,11/25/1999,,,,
1405,4929.0,Kafka on the Shore,Haruki Murakami/Philip Gabriel,4.14,1400079276,9781400079278.0,eng,467.0,225397.0,12452.0,1/3/2006,,,,
1406,4933.0,The Brothers Karamazov,Fyodor Dostoyevsky/Constance Garnett/Manuel Komroff/John Bayley,4.32,451527348,9780451527349.0,eng,736.0,983.0,91.0,6/1/1999,Signet Classics,,,
1407,4934.0,The Brothers Karamazov,Fyodor Dostoyevsky/Fyodor Dostoevsky/Richard Pevear/Larissa Volokhonsky,4.32,374528373,9780374528379.0,eng,796.0,191531.0,6795.0,6/14/2002,,,,
1408,4935.0,The Brothers Karamazov,Fyodor Dostoyevsky/David McDuff,4.32,140449248,9780140449242.0,eng,1013.0,1673.0,184.0,2/27/2003,,,,
1409,4936.0,The Brothers Karamazov,Fyodor Dostoyevsky/Richard Pevear/Larissa Volokhonsky,4.32,679729259,9780679729259.0,eng,796.0,617.0,80.0,9/3/1991,,,,
1410,4938.0,The Brothers Karamazov,Fyodor Dostoyevsky/Simon Vance/Thomas R. Beyer Jr.,4.32,1596440791,9781596440791.0,eng,16.0,20.0,2.0,5/1/2005,Hovel Audio,,,
1411,4940.0,The Brothers Karamazov,Fyodor Dostoyevsky/Constance Garnett/Maire Jaanus,4.32,159308045X,9781593080457.0,eng,720.0,1089.0,202.0,7/25/2004,,,,
1412,4942.0,CliffsNotes on Dostoevsky's The Brothers Karamazov,James Lamar Roberts/Gary Carey,3.5,764538136,9780764538131.0,en-GB,96.0,4.0,0.0,1/10/2003,Cliffs Notes,,,
1413,4943.0,Hungry Planet,Peter Menzel/Faith D'Aluisio,4.44,1580086810,9781580086813.0,eng,288.0,1455.0,193.0,10/1/2005,Material World,,,
1414,4944.0,The Very Hungry Caterpillar,Eric Carle,4.29,399226907,9780399226908.0,eng,13.0,3945.0,262.0,3/23/1994,Philomel Books,,,
1415,4945.0,The Little Mouse  the Red Ripe Strawberry and the Big Hungry Bear,Don    Wood,4.32,859533301,9780859533300.0,en-US,32.0,65.0,10.0,9/1/1996,,,,
1416,4947.0,One Hundred Hungry Ants,Elinor J. Pinczes/Bonnie Mackain,4.05,395971233,9780395971239.0,en-US,32.0,2114.0,166.0,9/27/1999,,,,
1417,4950.0,The Hungry Tide,Amitav Ghosh,3.95,061871166X,9780618711666.0,eng,333.0,11838.0,815.0,6/7/2006,Mariner Books,,,
1418,4951.0,Feeding the Hungry Heart: The Experience of Compulsive Eating,Geneen Roth,3.96,452270839,9780452270831.0,eng,224.0,749.0,46.0,9/1/1993,Plume,,,
1419,4952.0,What Is the What,Dave Eggers,4.16,1932416641,9781932416640.0,eng,475.0,65767.0,6203.0,10/18/2006,McSweeney's,,,
1420,4953.0,A Heartbreaking Work of Staggering Genius,Dave Eggers,3.68,375725784,9780375725784.0,eng,485.0,157572.0,8463.0,2/13/2001,Vintage,,,
1421,4954.0,You Shall Know Our Velocity!,Dave Eggers,3.63,1400033543,9781400033546.0,eng,401.0,25811.0,1463.0,7/1/2003,Vintage,,,
1422,4955.0,How We Are Hungry,Dave Eggers,3.75,1400095565,9781400095568.0,eng,224.0,12007.0,659.0,10/11/2005,Vintage,,,
1423,4956.0,How We Are Hungry: Stories,Dave Eggers,3.75,1932416137,9781932416138.0,eng,218.0,488.0,38.0,10/13/2004,McSweeney's,,,
1424,4963.0,Merry Christmas  Stinky Face,Lisa McCourt/Cyd Moore,3.97,439635772,9780439635776.0,eng,32.0,20.0,3.0,10/1/2004,Scholastic,,,
1425,4964.0,Love You Until--,Lisa McCourt/Cyd Moore,4.5,809166585,9780809166589.0,eng,32.0,4.0,0.0,12/3/2005,Paulist Press,,,
1426,4965.0,Year of Wonders,Geraldine Brooks,4.01,142001430,9780142001431.0,eng,358.0,120736.0,8549.0,4/30/2002,Penguin Books,,,
1427,4966.0,The Wonder Years: Helping Your Baby and Young Child Successfully Negotiate the Major Developmental Milestones,Tanya Remer Altmann/American Academy of Pediatrics,3.51,553804766,9780553804768.0,en-US,224.0,55.0,9.0,9/26/2006,Bantam Books,,,
1428,4978.0,Wolves of the Calla (The Dark Tower  #5),Stephen King/Bernie Wrightson,4.18,141651693X,9781416516934.0,eng,931.0,127168.0,2801.0,2/1/2006,Pocket Books,,,
1429,4979.0,A Man Without a Country,Kurt Vonnegut Jr./Daniel Simon,4.07,081297736X,9780812977363.0,eng,160.0,34339.0,2061.0,1/16/2007,,,,
1430,4981.0,Slaughterhouse-Five,Kurt Vonnegut Jr.,4.07,385333846,9780385333849.0,eng,275.0,1001671.0,19056.0,1/12/1999,Dial Press,,,
1431,4983.0,Kurt Vonnegut's Cat's Cradle (Modern Critical Interpretations),Harold Bloom/Terry Southern/David H. Goldsmith/James Lundquist/Lawrence R. Broer/Peter J. Reed/Loree Rackstraw/William S. Doxey/Jerome Klinkowitz/Richard Giannone/John L. Simons/Leonard Mustazza/Zoltan Ab di-Nagy/Peter Freese/Wendy B. Faris,4.35,791071685,9780791071687.0,eng,258.0,28254.0,196.0,12/19/2002,,,,
1432,4986.0,God Bless You  Dr. Kevorkian,Kurt Vonnegut Jr.,3.84,743422007,9780743422000.0,eng,80.0,12754.0,558.0,5/22/2001,,,,
1433,4987.0,Jailbird,Kurt Vonnegut Jr.,3.82,385333900,9780385333900.0,eng,310.0,17881.0,593.0,1/12/1999,,,,
1434,4988.0,Fates Worse Than Death,Kurt Vonnegut Jr.,3.87,425134067,9780425134061.0,en-US,240.0,3183.0,115.0,9/1/1992,Berkley,,,
1435,4989.0,The Red Tent,Anita Diamant,4.17,312353766,9780312353766.0,eng,336.0,470858.0,15859.0,11/1/2005,,,,
1436,4990.0,Inside the Red Tent,Sandra Hack Polaski,3.96,827230281,9780827230286.0,eng,100.0,181.0,16.0,7/1/2006,Chalice Press,,,
1437,4991.0,Anita Diamant's The Red Tent: A Reader's Guide,Ann Finding,4.13,826415741,9780826415745.0,eng,88.0,440.0,55.0,9/7/2004,,,,
